region_code, weather_param, year, key, value
Wales, Rainfall, 1980, DEC, 160.5
Wales, Rainfall, 1980, WIN, 533.6
Wales, Rainfall, 1980, SPR, 205.0
Wales, Rainfall, 1980, SUM, 326.1
Wales, Rainfall, 1980, AUT, 455.0
Wales, Rainfall, 1980, ANN, 1412.7
Wales, Rainfall, 1981, JAN, 89.7
Wales, Rainfall, 1981, FEB, 87.6
Wales, Rainfall, 1981, MAR, 278.7
Wales, Rainfall, 1981, APR, 51.3
Wales, Rainfall, 1981, MAY, 116.3
Wales, Rainfall, 1981, JUN, 67.9
Wales, Rainfall, 1981, JUL, 55.4
Wales, Rainfall, 1981, AUG, 38.3
Wales, Rainfall, 1981, SEP, 230.3
Wales, Rainfall, 1981, OCT, 229.5
Wales, Rainfall, 1981, NOV, 125.2
Wales, Rainfall, 1981, DEC, 120.1
Wales, Rainfall, 1981, WIN, 337.8
Wales, Rainfall, 1981, SPR, 446.2
Wales, Rainfall, 1981, SUM, 161.6
Wales, Rainfall, 1981, AUT, 585.0
Wales, Rainfall, 1981, ANN, 1490.2
Wales, Rainfall, 1982, JAN, 140.3
Wales, Rainfall, 1982, FEB, 97.2
Wales, Rainfall, 1982, MAR, 163.6
Wales, Rainfall, 1982, APR, 35.9
Wales, Rainfall, 1982, MAY, 44.9
Wales, Rainfall, 1982, JUN, 126.6
Wales, Rainfall, 1982, JUL, 42.5
Wales, Rainfall, 1982, AUG, 123.6
Wales, Rainfall, 1982, SEP, 148.2
Wales, Rainfall, 1982, OCT, 165.5
Wales, Rainfall, 1982, NOV, 221.4
Wales, Rainfall, 1982, DEC, 188.5
Wales, Rainfall, 1982, WIN, 357.5
Wales, Rainfall, 1982, SPR, 244.3
Wales, Rainfall, 1982, SUM, 292.6
Wales, Rainfall, 1982, AUT, 535.2
Wales, Rainfall, 1982, ANN, 1498.0
Wales, Rainfall, 1983, JAN, 207.8
Wales, Rainfall, 1983, FEB, 53.2
Wales, Rainfall, 1983, MAR, 106.3
Wales, Rainfall, 1983, APR, 110.7
Wales, Rainfall, 1983, MAY, 137.7
Wales, Rainfall, 1983, JUN, 57.5
Wales, Rainfall, 1983, JUL, 30.0
Wales, Rainfall, 1983, AUG, 75.1
Wales, Rainfall, 1983, SEP, 178.6
Wales, Rainfall, 1983, OCT, 158.5
Wales, Rainfall, 1983, NOV, 70.6
Wales, Rainfall, 1983, DEC, 174.9
Wales, Rainfall, 1983, WIN, 449.5
Wales, Rainfall, 1983, SPR, 354.7
Wales, Rainfall, 1983, SUM, 162.6
Wales, Rainfall, 1983, AUT, 407.7
Wales, Rainfall, 1983, ANN, 1360.9
Wales, Rainfall, 1984, JAN, 218.9
Wales, Rainfall, 1984, FEB, 92.6
Wales, Rainfall, 1984, MAR, 48.9
Wales, Rainfall, 1984, APR, 11.8
Wales, Rainfall, 1984, MAY, 50.8
Wales, Rainfall, 1984, JUN, 44.5
Wales, Rainfall, 1984, JUL, 30.9
Wales, Rainfall, 1984, AUG, 74.6
Wales, Rainfall, 1984, SEP, 173.5
Wales, Rainfall, 1984, OCT, 183.4
Wales, Rainfall, 1984, NOV, 216.7
Wales, Rainfall, 1984, DEC, 144.2
Wales, Rainfall, 1984, WIN, 486.5
Wales, Rainfall, 1984, SPR, 111.6
Wales, Rainfall, 1984, SUM, 150.0
Wales, Rainfall, 1984, AUT, 573.5
Wales, Rainfall, 1984, ANN, 1290.9
Wales, Rainfall, 1985, JAN, 90.5
Wales, Rainfall, 1985, FEB, 51.4
Wales, Rainfall, 1985, MAR, 98.7
Wales, Rainfall, 1985, APR, 113.0
Wales, Rainfall, 1985, MAY, 72.2
Wales, Rainfall, 1985, JUN, 138.0
Wales, Rainfall, 1985, JUL, 100.0
Wales, Rainfall, 1985, AUG, 205.2
Wales, Rainfall, 1985, SEP, 65.1
Wales, Rainfall, 1985, OCT, 98.3
Wales, Rainfall, 1985, NOV, 118.0
Wales, Rainfall, 1985, DEC, 209.9
Wales, Rainfall, 1985, WIN, 286.1
Wales, Rainfall, 1985, SPR, 283.9
Wales, Rainfall, 1985, SUM, 443.1
Wales, Rainfall, 1985, AUT, 281.4
Wales, Rainfall, 1985, ANN, 1360.2
Wales, Rainfall, 1986, JAN, 189.3
Wales, Rainfall, 1986, FEB, 7.4
Wales, Rainfall, 1986, MAR, 130.3
Wales, Rainfall, 1986, APR, 107.2
Wales, Rainfall, 1986, MAY, 117.9
Wales, Rainfall, 1986, JUN, 57.1
Wales, Rainfall, 1986, JUL, 88.2
Wales, Rainfall, 1986, AUG, 153.8
Wales, Rainfall, 1986, SEP, 18.0
Wales, Rainfall, 1986, OCT, 150.0
Wales, Rainfall, 1986, NOV, 236.0
Wales, Rainfall, 1986, DEC, 265.4
Wales, Rainfall, 1986, WIN, 406.6
Wales, Rainfall, 1986, SPR, 355.4
Wales, Rainfall, 1986, SUM, 299.2
Wales, Rainfall, 1986, AUT, 403.9
Wales, Rainfall, 1986, ANN, 1520.6
Wales, Rainfall, 1987, JAN, 39.5
Wales, Rainfall, 1987, FEB, 106.1
Wales, Rainfall, 1987, MAR, 142.4
Wales, Rainfall, 1987, APR, 84.9
Wales, Rainfall, 1987, MAY, 47.9
Wales, Rainfall, 1987, JUN, 123.8
Wales, Rainfall, 1987, JUL, 75.2
Wales, Rainfall, 1987, AUG, 67.2
Wales, Rainfall, 1987, SEP, 108.7
Wales, Rainfall, 1987, OCT, 253.4
Wales, Rainfall, 1987, NOV, 130.8
Wales, Rainfall, 1987, DEC, 143.6
Wales, Rainfall, 1987, WIN, 411.0
Wales, Rainfall, 1987, SPR, 275.2
Wales, Rainfall, 1987, SUM, 266.1
Wales, Rainfall, 1987, AUT, 492.8
Wales, Rainfall, 1987, ANN, 1323.5
Wales, Rainfall, 1988, JAN, 241.5
Wales, Rainfall, 1988, FEB, 99.4
Wales, Rainfall, 1988, MAR, 173.4
Wales, Rainfall, 1988, APR, 56.8
Wales, Rainfall, 1988, MAY, 98.5
Wales, Rainfall, 1988, JUN, 44.3
Wales, Rainfall, 1988, JUL, 172.5
Wales, Rainfall, 1988, AUG, 149.7
Wales, Rainfall, 1988, SEP, 117.5
Wales, Rainfall, 1988, OCT, 127.7
Wales, Rainfall, 1988, NOV, 71.4
Wales, Rainfall, 1988, DEC, 78.1
Wales, Rainfall, 1988, WIN, 484.5
Wales, Rainfall, 1988, SPR, 328.7
Wales, Rainfall, 1988, SUM, 366.5
Wales, Rainfall, 1988, AUT, 316.6
Wales, Rainfall, 1988, ANN, 1430.7
Wales, Rainfall, 1989, JAN, 91.7
Wales, Rainfall, 1989, FEB, 157.7
Wales, Rainfall, 1989, MAR, 173.2
Wales, Rainfall, 1989, APR, 98.0
Wales, Rainfall, 1989, MAY, 24.8
Wales, Rainfall, 1989, JUN, 69.7
Wales, Rainfall, 1989, JUL, 46.3
Wales, Rainfall, 1989, AUG, 92.3
Wales, Rainfall, 1989, SEP, 61.8
Wales, Rainfall, 1989, OCT, 182.4
Wales, Rainfall, 1989, NOV, 110.6
Wales, Rainfall, 1989, DEC, 198.5
Wales, Rainfall, 1989, WIN, 327.5
Wales, Rainfall, 1989, SPR, 296.0
Wales, Rainfall, 1989, SUM, 208.2
Wales, Rainfall, 1989, AUT, 354.7
Wales, Rainfall, 1989, ANN, 1306.8
Wales, Rainfall, 1990, JAN, 246.6
Wales, Rainfall, 1990, FEB, 220.6
Wales, Rainfall, 1990, MAR, 39.1
Wales, Rainfall, 1990, APR, 49.8
Wales, Rainfall, 1990, MAY, 35.0
Wales, Rainfall, 1990, JUN, 100.4
Wales, Rainfall, 1990, JUL, 55.6
Wales, Rainfall, 1990, AUG, 68.5
Wales, Rainfall, 1990, SEP, 87.4
Wales, Rainfall, 1990, OCT, 158.9
Wales, Rainfall, 1990, NOV, 116.9
Wales, Rainfall, 1990, DEC, 168.7
Wales, Rainfall, 1990, WIN, 665.6
Wales, Rainfall, 1990, SPR, 124.0
Wales, Rainfall, 1990, SUM, 224.5
Wales, Rainfall, 1990, AUT, 363.3
Wales, Rainfall, 1990, ANN, 1347.6
Wales, Rainfall, 1991, JAN, 151.0
Wales, Rainfall, 1991, FEB, 98.1
Wales, Rainfall, 1991, MAR, 128.2
Wales, Rainfall, 1991, APR, 128.4
Wales, Rainfall, 1991, MAY, 15.5
Wales, Rainfall, 1991, JUN, 113.6
Wales, Rainfall, 1991, JUL, 98.6
Wales, Rainfall, 1991, AUG, 58.6
Wales, Rainfall, 1991, SEP, 85.7
Wales, Rainfall, 1991, OCT, 157.4
Wales, Rainfall, 1991, NOV, 148.7
Wales, Rainfall, 1991, DEC, 74.1
Wales, Rainfall, 1991, WIN, 417.7
Wales, Rainfall, 1991, SPR, 272.1
Wales, Rainfall, 1991, SUM, 270.8
Wales, Rainfall, 1991, AUT, 391.9
Wales, Rainfall, 1991, ANN, 1258.0
Wales, Rainfall, 1992, JAN, 74.5
Wales, Rainfall, 1992, FEB, 84.3
Wales, Rainfall, 1992, MAR, 135.7
Wales, Rainfall, 1992, APR, 98.4
Wales, Rainfall, 1992, MAY, 71.1
Wales, Rainfall, 1992, JUN, 57.5
Wales, Rainfall, 1992, JUL, 93.6
Wales, Rainfall, 1992, AUG, 223.6
Wales, Rainfall, 1992, SEP, 117.0
Wales, Rainfall, 1992, OCT, 106.4
Wales, Rainfall, 1992, NOV, 222.0
Wales, Rainfall, 1992, DEC, 148.1
Wales, Rainfall, 1992, WIN, 232.8
Wales, Rainfall, 1992, SPR, 305.2
Wales, Rainfall, 1992, SUM, 374.7
Wales, Rainfall, 1992, AUT, 445.5
Wales, Rainfall, 1992, ANN, 1432.2
Wales, Rainfall, 1993, JAN, 197.6
Wales, Rainfall, 1993, FEB, 24.7
Wales, Rainfall, 1993, MAR, 36.8
Wales, Rainfall, 1993, APR, 110.7
Wales, Rainfall, 1993, MAY, 135.5
Wales, Rainfall, 1993, JUN, 98.6
Wales, Rainfall, 1993, JUL, 114.6
Wales, Rainfall, 1993, AUG, 77.7
Wales, Rainfall, 1993, SEP, 116.4
Wales, Rainfall, 1993, OCT, 75.6
Wales, Rainfall, 1993, NOV, 111.7
Wales, Rainfall, 1993, DEC, 287.1
Wales, Rainfall, 1993, WIN, 370.4
Wales, Rainfall, 1993, SPR, 283.0
Wales, Rainfall, 1993, SUM, 290.9
Wales, Rainfall, 1993, AUT, 303.7
Wales, Rainfall, 1993, ANN, 1387.0
Wales, Rainfall, 1994, JAN, 188.0
Wales, Rainfall, 1994, FEB, 129.7
Wales, Rainfall, 1994, MAR, 194.3
Wales, Rainfall, 1994, APR, 120.6
Wales, Rainfall, 1994, MAY, 64.2
Wales, Rainfall, 1994, JUN, 60.0
Wales, Rainfall, 1994, JUL, 65.6
Wales, Rainfall, 1994, AUG, 93.4
Wales, Rainfall, 1994, SEP, 131.0
Wales, Rainfall, 1994, OCT, 139.3
Wales, Rainfall, 1994, NOV, 134.1
Wales, Rainfall, 1994, DEC, 258.5
Wales, Rainfall, 1994, WIN, 604.9
Wales, Rainfall, 1994, SPR, 379.2
Wales, Rainfall, 1994, SUM, 219.0
Wales, Rainfall, 1994, AUT, 404.4
Wales, Rainfall, 1994, ANN, 1578.8
Wales, Rainfall, 1995, JAN, 239.4
Wales, Rainfall, 1995, FEB, 186.1
Wales, Rainfall, 1995, MAR, 90.7
Wales, Rainfall, 1995, APR, 36.6
Wales, Rainfall, 1995, MAY, 74.3
Wales, Rainfall, 1995, JUN, 27.8
Wales, Rainfall, 1995, JUL, 73.0
Wales, Rainfall, 1995, AUG, 14.7
Wales, Rainfall, 1995, SEP, 121.6
Wales, Rainfall, 1995, OCT, 113.0
Wales, Rainfall, 1995, NOV, 128.6
Wales, Rainfall, 1995, DEC, 99.1
Wales, Rainfall, 1995, WIN, 684.1
Wales, Rainfall, 1995, SPR, 201.7
Wales, Rainfall, 1995, SUM, 115.4
Wales, Rainfall, 1995, AUT, 363.2
Wales, Rainfall, 1995, ANN, 1204.9
Wales, Rainfall, 1996, JAN, 98.2
Wales, Rainfall, 1996, FEB, 128.1
Wales, Rainfall, 1996, MAR, 70.3
Wales, Rainfall, 1996, APR, 86.2
Wales, Rainfall, 1996, MAY, 108.5
Wales, Rainfall, 1996, JUN, 46.4
Wales, Rainfall, 1996, JUL, 48.0
Wales, Rainfall, 1996, AUG, 103.4
Wales, Rainfall, 1996, SEP, 60.8
Wales, Rainfall, 1996, OCT, 184.3
Wales, Rainfall, 1996, NOV, 173.4
Wales, Rainfall, 1996, DEC, 53.3
Wales, Rainfall, 1996, WIN, 325.4
Wales, Rainfall, 1996, SPR, 265.0
Wales, Rainfall, 1996, SUM, 197.8
Wales, Rainfall, 1996, AUT, 418.6
Wales, Rainfall, 1996, ANN, 1161.0
Wales, Rainfall, 1997, JAN, 11.7
Wales, Rainfall, 1997, FEB, 218.5
Wales, Rainfall, 1997, MAR, 52.6
Wales, Rainfall, 1997, APR, 36.6
Wales, Rainfall, 1997, MAY, 109.8
Wales, Rainfall, 1997, JUN, 139.8
Wales, Rainfall, 1997, JUL, 55.9
Wales, Rainfall, 1997, AUG, 134.1
Wales, Rainfall, 1997, SEP, 72.3
Wales, Rainfall, 1997, OCT, 94.1
Wales, Rainfall, 1997, NOV, 189.9
Wales, Rainfall, 1997, DEC, 153.2
Wales, Rainfall, 1997, WIN, 283.5
Wales, Rainfall, 1997, SPR, 199.0
Wales, Rainfall, 1997, SUM, 329.8
Wales, Rainfall, 1997, AUT, 356.3
Wales, Rainfall, 1997, ANN, 1268.5
Wales, Rainfall, 1998, JAN, 200.6
Wales, Rainfall, 1998, FEB, 44.5
Wales, Rainfall, 1998, MAR, 181.6
Wales, Rainfall, 1998, APR, 154.9
Wales, Rainfall, 1998, MAY, 31.2
Wales, Rainfall, 1998, JUN, 183.1
Wales, Rainfall, 1998, JUL, 86.6
Wales, Rainfall, 1998, AUG, 80.1
Wales, Rainfall, 1998, SEP, 134.1
Wales, Rainfall, 1998, OCT, 270.1
Wales, Rainfall, 1998, NOV, 137.8
Wales, Rainfall, 1998, DEC, 149.7
Wales, Rainfall, 1998, WIN, 398.4
Wales, Rainfall, 1998, SPR, 367.8
Wales, Rainfall, 1998, SUM, 349.8
Wales, Rainfall, 1998, AUT, 542.0
Wales, Rainfall, 1998, ANN, 1654.3
Wales, Rainfall, 1999, JAN, 242.2
Wales, Rainfall, 1999, FEB, 101.0
Wales, Rainfall, 1999, MAR, 97.9
Wales, Rainfall, 1999, APR, 118.1
Wales, Rainfall, 1999, MAY, 80.1
Wales, Rainfall, 1999, JUN, 81.4
Wales, Rainfall, 1999, JUL, 26.7
Wales, Rainfall, 1999, AUG, 133.0
Wales, Rainfall, 1999, SEP, 198.0
Wales, Rainfall, 1999, OCT, 133.4
Wales, Rainfall, 1999, NOV, 122.9
Wales, Rainfall, 1999, DEC, 249.4
Wales, Rainfall, 1999, WIN, 492.9
Wales, Rainfall, 1999, SPR, 296.2
Wales, Rainfall, 1999, SUM, 241.1
Wales, Rainfall, 1999, AUT, 454.4
Wales, Rainfall, 1999, ANN, 1584.3
Wales, Rainfall, 2000, JAN, 109.4
Wales, Rainfall, 2000, FEB, 174.2
Wales, Rainfall, 2000, MAR, 65.2
Wales, Rainfall, 2000, APR, 147.4
Wales, Rainfall, 2000, MAY, 93.4
Wales, Rainfall, 2000, JUN, 85.3
Wales, Rainfall, 2000, JUL, 84.0
Wales, Rainfall, 2000, AUG, 104.2
Wales, Rainfall, 2000, SEP, 162.6
Wales, Rainfall, 2000, OCT, 277.3
Wales, Rainfall, 2000, NOV, 282.3
Wales, Rainfall, 2000, DEC, 243.4
Wales, Rainfall, 2000, WIN, 533.1
Wales, Rainfall, 2000, SPR, 305.9
Wales, Rainfall, 2000, SUM, 273.5
Wales, Rainfall, 2000, AUT, 722.2
Wales, Rainfall, 2000, ANN, 1828.6
Wales, Rainfall, 2001, JAN, 100.4
Wales, Rainfall, 2001, FEB, 131.7
Wales, Rainfall, 2001, MAR, 116.1
Wales, Rainfall, 2001, APR, 140.8
Wales, Rainfall, 2001, MAY, 59.1
Wales, Rainfall, 2001, JUN, 47.3
Wales, Rainfall, 2001, JUL, 112.0
Wales, Rainfall, 2001, AUG, 132.2
Wales, Rainfall, 2001, SEP, 97.2
Wales, Rainfall, 2001, OCT, 206.8
Wales, Rainfall, 2001, NOV, 130.3
Wales, Rainfall, 2001, DEC, 75.3
Wales, Rainfall, 2001, WIN, 475.5
Wales, Rainfall, 2001, SPR, 316.0
Wales, Rainfall, 2001, SUM, 291.6
Wales, Rainfall, 2001, AUT, 434.3
Wales, Rainfall, 2001, ANN, 1349.2
Wales, Rainfall, 2002, JAN, 179.5
Wales, Rainfall, 2002, FEB, 266.4
Wales, Rainfall, 2002, MAR, 66.2
Wales, Rainfall, 2002, APR, 99.5
Wales, Rainfall, 2002, MAY, 149.2
Wales, Rainfall, 2002, JUN, 75.9
Wales, Rainfall, 2002, JUL, 74.1
Wales, Rainfall, 2002, AUG, 75.4
Wales, Rainfall, 2002, SEP, 36.4
Wales, Rainfall, 2002, OCT, 199.5
Wales, Rainfall, 2002, NOV, 231.7
Wales, Rainfall, 2002, DEC, 172.6
Wales, Rainfall, 2002, WIN, 521.2
Wales, Rainfall, 2002, SPR, 314.9
Wales, Rainfall, 2002, SUM, 225.5
Wales, Rainfall, 2002, AUT, 467.6
Wales, Rainfall, 2002, ANN, 1626.6
Wales, Rainfall, 2003, JAN, 114.3
Wales, Rainfall, 2003, FEB, 63.9
Wales, Rainfall, 2003, MAR, 77.8
Wales, Rainfall, 2003, APR, 78.5
Wales, Rainfall, 2003, MAY, 128.7
Wales, Rainfall, 2003, JUN, 71.0
Wales, Rainfall, 2003, JUL, 124.3
Wales, Rainfall, 2003, AUG, 24.8
Wales, Rainfall, 2003, SEP, 59.8
Wales, Rainfall, 2003, OCT, 94.6
Wales, Rainfall, 2003, NOV, 140.5
Wales, Rainfall, 2003, DEC, 161.4
Wales, Rainfall, 2003, WIN, 350.8
Wales, Rainfall, 2003, SPR, 284.9
Wales, Rainfall, 2003, SUM, 220.1
Wales, Rainfall, 2003, AUT, 294.9
Wales, Rainfall, 2003, ANN, 1139.5
Wales, Rainfall, 2004, JAN, 192.4
Wales, Rainfall, 2004, FEB, 120.3
Wales, Rainfall, 2004, MAR, 90.2
Wales, Rainfall, 2004, APR, 81.6
Wales, Rainfall, 2004, MAY, 66.1
Wales, Rainfall, 2004, JUN, 74.1
Wales, Rainfall, 2004, JUL, 79.3
Wales, Rainfall, 2004, AUG, 157.0
Wales, Rainfall, 2004, SEP, 145.5
Wales, Rainfall, 2004, OCT, 257.1
Wales, Rainfall, 2004, NOV, 90.8
Wales, Rainfall, 2004, DEC, 133.1
Wales, Rainfall, 2004, WIN, 474.1
Wales, Rainfall, 2004, SPR, 237.9
Wales, Rainfall, 2004, SUM, 310.3
Wales, Rainfall, 2004, AUT, 493.4
Wales, Rainfall, 2004, ANN, 1487.3
Wales, Rainfall, 2005, JAN, 123.8
Wales, Rainfall, 2005, FEB, 77.9
Wales, Rainfall, 2005, MAR, 74.6
Wales, Rainfall, 2005, APR, 115.0
Wales, Rainfall, 2005, MAY, 62.9
Wales, Rainfall, 2005, JUN, 74.4
Wales, Rainfall, 2005, JUL, 86.3
Wales, Rainfall, 2005, AUG, 69.4
Wales, Rainfall, 2005, SEP, 102.0
Wales, Rainfall, 2005, OCT, 220.2
Wales, Rainfall, 2005, NOV, 185.2
Wales, Rainfall, 2005, DEC, 113.3
Wales, Rainfall, 2005, WIN, 334.7
Wales, Rainfall, 2005, SPR, 252.5
Wales, Rainfall, 2005, SUM, 230.1
Wales, Rainfall, 2005, AUT, 507.4
Wales, Rainfall, 2005, ANN, 1305.0
Wales, Rainfall, 2006, JAN, 66.5
Wales, Rainfall, 2006, FEB, 80.0
Wales, Rainfall, 2006, MAR, 172.7
Wales, Rainfall, 2006, APR, 67.8
Wales, Rainfall, 2006, MAY, 164.1
Wales, Rainfall, 2006, JUN, 34.8
Wales, Rainfall, 2006, JUL, 51.0
Wales, Rainfall, 2006, AUG, 101.9
Wales, Rainfall, 2006, SEP, 83.3
Wales, Rainfall, 2006, OCT, 188.7
Wales, Rainfall, 2006, NOV, 198.6
Wales, Rainfall, 2006, DEC, 258.0
Wales, Rainfall, 2006, WIN, 259.8
Wales, Rainfall, 2006, SPR, 404.6
Wales, Rainfall, 2006, SUM, 187.7
Wales, Rainfall, 2006, AUT, 470.6
Wales, Rainfall, 2006, ANN, 1467.6
Wales, Rainfall, 2007, JAN, 202.6
Wales, Rainfall, 2007, FEB, 145.8
Wales, Rainfall, 2007, MAR, 103.7
Wales, Rainfall, 2007, APR, 24.7
Wales, Rainfall, 2007, MAY, 128.9
Wales, Rainfall, 2007, JUN, 167.7
Wales, Rainfall, 2007, JUL, 204.6
Wales, Rainfall, 2007, AUG, 76.3
Wales, Rainfall, 2007, SEP, 92.0
Wales, Rainfall, 2007, OCT, 61.3
Wales, Rainfall, 2007, NOV, 93.1
Wales, Rainfall, 2007, DEC, 183.7
Wales, Rainfall, 2007, WIN, 606.4
Wales, Rainfall, 2007, SPR, 257.2
Wales, Rainfall, 2007, SUM, 448.6
Wales, Rainfall, 2007, AUT, 246.4
Wales, Rainfall, 2007, ANN, 1484.3
Wales, Rainfall, 2008, JAN, 245.7
Wales, Rainfall, 2008, FEB, 80.5
Wales, Rainfall, 2008, MAR, 146.6
Wales, Rainfall, 2008, APR, 90.2
Wales, Rainfall, 2008, MAY, 61.2
Wales, Rainfall, 2008, JUN, 94.1
Wales, Rainfall, 2008, JUL, 150.2
Wales, Rainfall, 2008, AUG, 188.5
Wales, Rainfall, 2008, SEP, 154.6
Wales, Rainfall, 2008, OCT, 228.9
Wales, Rainfall, 2008, NOV, 128.4
Wales, Rainfall, 2008, DEC, 95.1
Wales, Rainfall, 2008, WIN, 509.9
Wales, Rainfall, 2008, SPR, 298.0
Wales, Rainfall, 2008, SUM, 432.8
Wales, Rainfall, 2008, AUT, 511.9
Wales, Rainfall, 2008, ANN, 1663.9
Wales, Rainfall, 2009, JAN, 167.9
Wales, Rainfall, 2009, FEB, 32.7
Wales, Rainfall, 2009, MAR, 67.5
Wales, Rainfall, 2009, APR, 76.5
Wales, Rainfall, 2009, MAY, 92.7
Wales, Rainfall, 2009, JUN, 75.0
Wales, Rainfall, 2009, JUL, 226.5
Wales, Rainfall, 2009, AUG, 102.0
Wales, Rainfall, 2009, SEP, 53.3
Wales, Rainfall, 2009, OCT, 128.3
Wales, Rainfall, 2009, NOV, 318.8
Wales, Rainfall, 2009, DEC, 154.3
Wales, Rainfall, 2009, WIN, 295.7
Wales, Rainfall, 2009, SPR, 236.7
Wales, Rainfall, 2009, SUM, 403.5
Wales, Rainfall, 2009, AUT, 500.5
Wales, Rainfall, 2009, ANN, 1495.7
Wales, Rainfall, 2010, JAN, 100.1
Wales, Rainfall, 2010, FEB, 61.1
Wales, Rainfall, 2010, MAR, 99.4
Wales, Rainfall, 2010, APR, 43.1
Wales, Rainfall, 2010, MAY, 53.5
Wales, Rainfall, 2010, JUN, 42.3
Wales, Rainfall, 2010, JUL, 158.9
Wales, Rainfall, 2010, AUG, 104.9
Wales, Rainfall, 2010, SEP, 152.6
Wales, Rainfall, 2010, OCT, 118.6
Wales, Rainfall, 2010, NOV, 140.2
Wales, Rainfall, 2010, DEC, 52.8
Wales, Rainfall, 2010, WIN, 315.5
Wales, Rainfall, 2010, SPR, 196.0
Wales, Rainfall, 2010, SUM, 306.0
Wales, Rainfall, 2010, AUT, 411.4
Wales, Rainfall, 2010, ANN, 1127.5
Wales, Rainfall, 2011, JAN, 149.1
Wales, Rainfall, 2011, FEB, 130.3
Wales, Rainfall, 2011, MAR, 30.7
Wales, Rainfall, 2011, APR, 30.8
Wales, Rainfall, 2011, MAY, 93.9
Wales, Rainfall, 2011, JUN, 109.6
Wales, Rainfall, 2011, JUL, 95.0
Wales, Rainfall, 2011, AUG, 83.5
Wales, Rainfall, 2011, SEP, 128.8
Wales, Rainfall, 2011, OCT, 127.1
Wales, Rainfall, 2011, NOV, 97.3
Wales, Rainfall, 2011, DEC, 211.0
Wales, Rainfall, 2011, WIN, 332.2
Wales, Rainfall, 2011, SPR, 155.4
Wales, Rainfall, 2011, SUM, 288.1
Wales, Rainfall, 2011, AUT, 353.2
Wales, Rainfall, 2011, ANN, 1287.1
Wales, Rainfall, 2012, JAN, 129.8
Wales, Rainfall, 2012, FEB, 64.2
Wales, Rainfall, 2012, MAR, 31.4
Wales, Rainfall, 2012, APR, 168.7
Wales, Rainfall, 2012, MAY, 76.6
Wales, Rainfall, 2012, JUN, 219.1
Wales, Rainfall, 2012, JUL, 133.6
Wales, Rainfall, 2012, AUG, 156.4
Wales, Rainfall, 2012, SEP, 131.1
Wales, Rainfall, 2012, OCT, 149.7
Wales, Rainfall, 2012, NOV, 177.9
Wales, Rainfall, 2012, DEC, 264.7
Wales, Rainfall, 2012, WIN, 405.0
Wales, Rainfall, 2012, SPR, 276.7
Wales, Rainfall, 2012, SUM, 509.2
Wales, Rainfall, 2012, AUT, 458.7
Wales, Rainfall, 2012, ANN, 1703.3
Wales, Rainfall, 2013, JAN, 139.8
Wales, Rainfall, 2013, FEB, 76.0
Wales, Rainfall, 2013, MAR, 88.6
Wales, Rainfall, 2013, APR, 53.8
Wales, Rainfall, 2013, MAY, 112.6
Wales, Rainfall, 2013, JUN, 62.2
Wales, Rainfall, 2013, JUL, 62.5
Wales, Rainfall, 2013, AUG, 108.5
Wales, Rainfall, 2013, SEP, 74.6
Wales, Rainfall, 2013, OCT, 225.3
Wales, Rainfall, 2013, NOV, 113.4
Wales, Rainfall, 2013, DEC, 225.8
Wales, Rainfall, 2013, WIN, 480.5
Wales, Rainfall, 2013, SPR, 255.0
Wales, Rainfall, 2013, SUM, 233.3
Wales, Rainfall, 2013, AUT, 413.3
Wales, Rainfall, 2013, ANN, 1343.2
Wales, Rainfall, 2014, JAN, 257.8
Wales, Rainfall, 2014, FEB, 242.3
Wales, Rainfall, 2014, MAR, 80.1
Wales, Rainfall, 2014, APR, 78.7
Wales, Rainfall, 2014, MAY, 130.2
Wales, Rainfall, 2014, JUN, 58.0
Wales, Rainfall, 2014, JUL, 57.1
Wales, Rainfall, 2014, AUG, 143.1
Wales, Rainfall, 2014, SEP, 16.3
Wales, Rainfall, 2014, OCT, 178.1
Wales, Rainfall, 2014, NOV, 151.5
Wales, Rainfall, 2014, DEC, 159.4
Wales, Rainfall, 2014, WIN, 725.8
Wales, Rainfall, 2014, SPR, 288.9
Wales, Rainfall, 2014, SUM, 258.2
Wales, Rainfall, 2014, AUT, 345.8
Wales, Rainfall, 2014, ANN, 1552.5
Wales, Rainfall, 2015, JAN, 187.0
Wales, Rainfall, 2015, FEB, 87.5
Wales, Rainfall, 2015, MAR, 97.0
Wales, Rainfall, 2015, APR, 35.1
Wales, Rainfall, 2015, MAY, 135.8
Wales, Rainfall, 2015, JUN, 59.4
Wales, Rainfall, 2015, JUL, 114.0
Wales, Rainfall, 2015, AUG, 128.8
Wales, Rainfall, 2015, SEP, 72.1
Wales, Rainfall, 2015, OCT, 71.9
Wales, Rainfall, 2015, NOV, 246.1
Wales, Rainfall, 2015, DEC, 334.7
Wales, Rainfall, 2015, WIN, 433.9
Wales, Rainfall, 2015, SPR, 267.9
Wales, Rainfall, 2015, SUM, 302.2
Wales, Rainfall, 2015, AUT, 390.0
Wales, Rainfall, 2015, ANN, 1569.4
Wales, Rainfall, 2016, JAN, 243.5
Wales, Rainfall, 2016, FEB, 147.5
Wales, Rainfall, 2016, MAR, 104.0
Wales, Rainfall, 2016, APR, 87.8
Wales, Rainfall, 2016, MAY, 85.1
Wales, Rainfall, 2016, JUN, 130.3
Wales, Rainfall, 2016, JUL, 86.5
